"api","safari","chrome","firefox",
"SVGElement#onpointermove","TRUE","TRUE","TRUE",
"SVGElement#onpointerout","TRUE","TRUE","TRUE",
"SVGElement#onpointerover","TRUE","TRUE","TRUE",
"SVGElement#onpointerup","TRUE","TRUE","TRUE",
"SVGElement#onprogress","TRUE","TRUE","TRUE",
"SVGElement#onratechange","TRUE","TRUE","TRUE",
"SVGElement#onreset","TRUE","TRUE","TRUE",
"SVGElement#onresize","TRUE","TRUE","TRUE",
"SVGElement#onscroll","TRUE","TRUE","TRUE",
"SVGElement#onseeked","TRUE","TRUE","TRUE",
"SVGElement#onseeking","TRUE","TRUE","TRUE",
"SVGElement#onselect","TRUE","TRUE","TRUE",
"SVGElement#onstalled","TRUE","TRUE","TRUE",
"SVGElement#onsubmit","TRUE","TRUE","TRUE",
"SVGElement#onsuspend","TRUE","TRUE","TRUE",
"SVGElement#ontimeupdate","TRUE","TRUE","TRUE",
"SVGElement#ontoggle","TRUE","TRUE","TRUE",
"SVGElement#ontransitioncancel","TRUE","TRUE","TRUE",
"SVGElement#ontransitionend","TRUE","TRUE","TRUE",
"SVGElement#ontransitionrun","TRUE","TRUE","TRUE",
"SVGElement#ontransitionstart","TRUE","TRUE","TRUE",
"SVGElement#onvolumechange","TRUE","TRUE","TRUE",
"SVGElement#onwaiting","TRUE","TRUE","TRUE",
"SVGElement#onwheel","TRUE","TRUE","TRUE",
"SVGElement#ownerSVGElement","TRUE","TRUE","TRUE",
"SVGElement#style","TRUE","TRUE","TRUE",
"SVGElement#tabIndex","TRUE","TRUE","TRUE",
"SVGElement#viewportElement","TRUE","TRUE","TRUE",
"SVGEllipseElement#cx","TRUE","TRUE","TRUE",
"SVGEllipseElement#cy","TRUE","TRUE","TRUE",
"SVGEllipseElement#rx","TRUE","TRUE","TRUE",
"SVGEllipseElement#ry","TRUE","TRUE","TRUE",
"SVGFEBlendElement#height","TRUE","TRUE","TRUE",
"SVGFEBlendElement#in1","TRUE","TRUE","TRUE",
"SVGFEBlendElement#in2","TRUE","TRUE","TRUE",
"SVGFEBlendElement#mode","TRUE","TRUE","TRUE",
"SVGFEBlendElement#result","TRUE","TRUE","TRUE",
"SVGFEBlendElement#width","TRUE","TRUE","TRUE",
"SVGFEBlendElement#x","TRUE","TRUE","TRUE",
"SVGFEBlendElement#y","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#height","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#in1","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#result","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#type","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#values","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#width","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#x","TRUE","TRUE","TRUE",
"SVGFEColorMatrixElement#y","TRUE","TRUE","TRUE",
"SVGFEComponentTransferElement#height","TRUE","TRUE","TRUE",
"SVGFEComponentTransferElement#in1","TRUE","TRUE","TRUE",
"SVGFEComponentTransferElement#result","TRUE","TRUE","TRUE",
"SVGFEComponentTransferElement#width","TRUE","TRUE","TRUE",
"SVGFEComponentTransferElement#x","TRUE","TRUE","TRUE",
"SVGFEComponentTransferElement#y","TRUE","TRUE","TRUE",
"SVGFECompositeElement#height","TRUE","TRUE","TRUE",
"SVGFECompositeElement#in1","TRUE","TRUE","TRUE",
"SVGFECompositeElement#in2","TRUE","TRUE","TRUE",
"SVGFECompositeElement#k1","TRUE","TRUE","TRUE",
"SVGFECompositeElement#k2","TRUE","TRUE","TRUE",
"SVGFECompositeElement#k3","TRUE","TRUE","TRUE",
"SVGFECompositeElement#k4","TRUE","TRUE","TRUE",
"SVGFECompositeElement#operator","TRUE","TRUE","TRUE",
"SVGFECompositeElement#result","TRUE","TRUE","TRUE",
"SVGFECompositeElement#width","TRUE","TRUE","TRUE",
"SVGFECompositeElement#x","TRUE","TRUE","TRUE",
"SVGFECompositeElement#y","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#bias","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#divisor","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#edgeMode","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#height","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#in1","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#kernelMatrix","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#kernelUnitLengthX","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#kernelUnitLengthY","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#orderX","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#orderY","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#preserveAlpha","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#result","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#targetX","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#targetY","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#width","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#x","TRUE","TRUE","TRUE",
"SVGFEConvolveMatrixElement#y","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#diffuseConstant","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#height","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#in1","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#kernelUnitLengthX","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#kernelUnitLengthY","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#result","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#surfaceScale","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#width","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#x","TRUE","TRUE","TRUE",
"SVGFEDiffuseLightingElement#y","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#height","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#in1","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#in2","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#result","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#scale","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#width","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#x","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#xChannelSelector","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#y","TRUE","TRUE","TRUE",
"SVGFEDisplacementMapElement#yChannelSelector","TRUE","TRUE","TRUE",
"SVGFEDistantLightElement#azimuth","TRUE","TRUE","TRUE",
"SVGFEDistantLightElement#elevation","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#dx","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#dy","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#height","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#in1","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#result","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#setStdDeviation","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#stdDeviationX","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#stdDeviationY","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#width","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#x","TRUE","TRUE","TRUE",
"SVGFEDropShadowElement#y","TRUE","TRUE","TRUE",
"SVGFEFloodElement#height","TRUE","TRUE","TRUE",
"SVGFEFloodElement#result","TRUE","TRUE","TRUE",
"SVGFEFloodElement#width","TRUE","TRUE","TRUE",
"SVGFEFloodElement#x","TRUE","TRUE","TRUE",
"SVGFEFloodElement#y","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#height","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#in1","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#result","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#setStdDeviation","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#stdDeviationX","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#stdDeviationY","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#width","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#x","TRUE","TRUE","TRUE",
"SVGFEGaussianBlurElement#y","TRUE","TRUE","TRUE",
"SVGFEImageElement#height","TRUE","TRUE","TRUE",
"SVGFEImageElement#href","TRUE","TRUE","TRUE",
"SVGFEImageElement#preserveAspectRatio","TRUE","TRUE","TRUE",
"SVGFEImageElement#result","TRUE","TRUE","TRUE",
"SVGFEImageElement#width","TRUE","TRUE","TRUE",
"SVGFEImageElement#x","TRUE","TRUE","TRUE",
"SVGFEImageElement#y","TRUE","TRUE","TRUE",
"SVGFEMergeElement#height","TRUE","TRUE","TRUE",
"SVGFEMergeElement#result","TRUE","TRUE","TRUE",
"SVGFEMergeElement#width","TRUE","TRUE","TRUE",
"SVGFEMergeElement#x","TRUE","TRUE","TRUE",
"SVGFEMergeElement#y","TRUE","TRUE","TRUE",
"SVGFEMergeNodeElement#in1","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#height","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#in1","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#operator","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#radiusX","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#radiusY","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#result","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#width","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#x","TRUE","TRUE","TRUE",
"SVGFEMorphologyElement#y","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#dx","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#dy","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#height","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#in1","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#result","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#width","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#x","TRUE","TRUE","TRUE",
"SVGFEOffsetElement#y","TRUE","TRUE","TRUE",
"SVGFEPointLightElement#x","TRUE","TRUE","TRUE",
"SVGFEPointLightElement#y","TRUE","TRUE","TRUE",
"SVGFEPointLightElement#z","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#height","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#in1","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#result","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#specularConstant","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#specularExponent","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#surfaceScale","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#width","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#x","TRUE","TRUE","TRUE",
"SVGFESpecularLightingElement#y","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#limitingConeAngle","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#pointsAtX","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#pointsAtY","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#pointsAtZ","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#specularExponent","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#x","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#y","TRUE","TRUE","TRUE",
"SVGFESpotLightElement#z","TRUE","TRUE","TRUE",
"SVGFETileElement#height","TRUE","TRUE","TRUE",
"SVGFETileElement#in1","TRUE","TRUE","TRUE",
"SVGFETileElement#result","TRUE","TRUE","TRUE",
"SVGFETileElement#width","TRUE","TRUE","TRUE",
"SVGFETileElement#x","TRUE","TRUE","TRUE",
"SVGFETileElement#y","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#baseFrequencyX","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#baseFrequencyY","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#height","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#numOctaves","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#result","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#seed","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#stitchTiles","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#type","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#width","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#x","TRUE","TRUE","TRUE",
"SVGFETurbulenceElement#y","TRUE","TRUE","TRUE",
"SVGFilterElement#filterUnits","TRUE","TRUE","TRUE",
"SVGFilterElement#height","TRUE","TRUE","TRUE",
"SVGFilterElement#href","TRUE","TRUE","TRUE",
"SVGFilterElement#primitiveUnits","TRUE","TRUE","TRUE",
"SVGFilterElement#width","TRUE","TRUE","TRUE",
"SVGFilterElement#x","TRUE","TRUE","TRUE",
"SVGFilterElement#y","TRUE","TRUE","TRUE",
"SVGForeignObjectElement#height","TRUE","TRUE","TRUE",
"SVGForeignObjectElement#width","TRUE","TRUE","TRUE",
"SVGForeignObjectElement#x","TRUE","TRUE","TRUE",
"SVGForeignObjectElement#y","TRUE","TRUE","TRUE",
"SVGGeometryElement#getPointAtLength","TRUE","TRUE","TRUE",
"SVGGeometryElement#getTotalLength","TRUE","TRUE","TRUE",
"SVGGeometryElement#isPointInFill","TRUE","TRUE","TRUE",
"SVGGeometryElement#isPointInStroke","TRUE","TRUE","TRUE",
"SVGGeometryElement#pathLength","TRUE","TRUE","TRUE",
"SVGGradientElement#gradientTransform","TRUE","TRUE","TRUE",
"SVGGradientElement#gradientUnits","TRUE","TRUE","TRUE",
"SVGGradientElement#href","TRUE","TRUE","TRUE",
"SVGGradientElement#spreadMethod","TRUE","TRUE","TRUE",
"SVGGraphicsElement#farthestViewportElement","TRUE","TRUE","TRUE",
"SVGGraphicsElement#getBBox","TRUE","TRUE","TRUE",
"SVGGraphicsElement#getCTM","TRUE","TRUE","TRUE",
"SVGGraphicsElement#getScreenCTM","TRUE","TRUE","TRUE",
"SVGGraphicsElement#nearestViewportElement","TRUE","TRUE","TRUE",
"SVGGraphicsElement#requiredExtensions","TRUE","TRUE","TRUE",
"SVGGraphicsElement#systemLanguage","TRUE","TRUE","TRUE",
"SVGGraphicsElement#transform","TRUE","TRUE","TRUE",
"SVGImageElement#height","TRUE","TRUE","TRUE",
"SVGImageElement#href","TRUE","TRUE","TRUE",
"SVGImageElement#preserveAspectRatio","TRUE","TRUE","TRUE",
"SVGImageElement#width","TRUE","TRUE","TRUE",
"SVGImageElement#x","TRUE","TRUE","TRUE",
"SVGImageElement#y","TRUE","TRUE","TRUE",
"SVGLength#convertToSpecifiedUnits","TRUE","TRUE","TRUE",
"SVGLength#newValueSpecifiedUnits","TRUE","TRUE","TRUE",
"SVGLength#unitType","TRUE","TRUE","TRUE",
"SVGLength#value","TRUE","TRUE","TRUE",
"SVGLength#valueAsString","TRUE","TRUE","TRUE",
"SVGLength#valueInSpecifiedUnits","TRUE","TRUE","TRUE",
"SVGLengthList#appendItem","TRUE","TRUE","TRUE",
"SVGLengthList#clear","TRUE","TRUE","TRUE",
"SVGLengthList#getItem","TRUE","TRUE","TRUE",
"SVGLengthList#initialize","TRUE","TRUE","TRUE",
"SVGLengthList#insertItemBefore","TRUE","TRUE","TRUE",
"SVGLengthList#length","TRUE","TRUE","TRUE",
"SVGLengthList#numberOfItems","TRUE","TRUE","TRUE",
"SVGLengthList#removeItem","TRUE","TRUE","TRUE",
"SVGLengthList#replaceItem","TRUE","TRUE","TRUE",
"SVGLinearGradientElement#x1","TRUE","TRUE","TRUE",
"SVGLinearGradientElement#x2","TRUE","TRUE","TRUE",
"SVGLinearGradientElement#y1","TRUE","TRUE","TRUE",
"SVGLinearGradientElement#y2","TRUE","TRUE","TRUE",
"SVGLineElement#x1","TRUE","TRUE","TRUE",
"SVGLineElement#x2","TRUE","TRUE","TRUE",
"SVGLineElement#y1","TRUE","TRUE","TRUE",
"SVGLineElement#y2","TRUE","TRUE","TRUE",
"SVGMarkerElement#markerHeight","TRUE","TRUE","TRUE",
"SVGMarkerElement#markerUnits","TRUE","TRUE","TRUE",
"SVGMarkerElement#markerWidth","TRUE","TRUE","TRUE",
"SVGMarkerElement#orientAngle","TRUE","TRUE","TRUE",
"SVGMarkerElement#orientType","TRUE","TRUE","TRUE",
"SVGMarkerElement#preserveAspectRatio","TRUE","TRUE","TRUE",
"SVGMarkerElement#refX","TRUE","TRUE","TRUE",
"SVGMarkerElement#refY","TRUE","TRUE","TRUE",
"SVGMarkerElement#setOrientToAngle","TRUE","TRUE","TRUE",
"SVGMarkerElement#setOrientToAuto","TRUE","TRUE","TRUE",
"SVGMarkerElement#viewBox","TRUE","TRUE","TRUE",
"SVGMaskElement#height","TRUE","TRUE","TRUE",
"SVGMaskElement#maskContentUnits","TRUE","TRUE","TRUE",
"SVGMaskElement#maskUnits","TRUE","TRUE","TRUE",
"SVGMaskElement#width","TRUE","TRUE","TRUE",
"SVGMaskElement#x","TRUE","TRUE","TRUE",
"SVGMaskElement#y","TRUE","TRUE","TRUE",
"SVGMatrix#a","TRUE","TRUE","TRUE",
"SVGMatrix#b","TRUE","TRUE","TRUE",
"SVGMatrix#c","TRUE","TRUE","TRUE",
"SVGMatrix#d","TRUE","TRUE","TRUE",
"SVGMatrix#e","TRUE","TRUE","TRUE",
"SVGMatrix#f","TRUE","TRUE","TRUE",
"SVGMatrix#flipX","TRUE","TRUE","TRUE",
"SVGMatrix#flipY","TRUE","TRUE","TRUE",
"SVGMatrix#inverse","TRUE","TRUE","TRUE",
"SVGMatrix#multiply","TRUE","TRUE","TRUE",
"SVGMatrix#rotate","TRUE","TRUE","TRUE",
"SVGMatrix#rotateFromVector","TRUE","TRUE","TRUE",
"SVGMatrix#scale","TRUE","TRUE","TRUE",
"SVGMatrix#scaleNonUniform","TRUE","TRUE","TRUE",
"SVGMatrix#skewX","TRUE","TRUE","TRUE",
"SVGMatrix#skewY","TRUE","TRUE","TRUE",
"SVGMatrix#translate","TRUE","TRUE","TRUE",
"SVGMPathElement#href","TRUE","TRUE","TRUE",
"SVGNumber#value","TRUE","TRUE","TRUE",
"SVGNumberList#appendItem","TRUE","TRUE","TRUE",
"SVGNumberList#clear","TRUE","TRUE","TRUE",
"SVGNumberList#getItem","TRUE","TRUE","TRUE",
"SVGNumberList#initialize","TRUE","TRUE","TRUE",
"SVGNumberList#insertItemBefore","TRUE","TRUE","TRUE",
"SVGNumberList#length","TRUE","TRUE","TRUE",
"SVGNumberList#numberOfItems","TRUE","TRUE","TRUE",
"SVGNumberList#removeItem","TRUE","TRUE","TRUE",
"SVGNumberList#replaceItem","TRUE","TRUE","TRUE",
"SVGPatternElement#height","TRUE","TRUE","TRUE",
"SVGPatternElement#href","TRUE","TRUE","TRUE",
"SVGPatternElement#patternContentUnits","TRUE","TRUE","TRUE",
"SVGPatternElement#patternTransform","TRUE","TRUE","TRUE",
"SVGPatternElement#patternUnits","TRUE","TRUE","TRUE",
"SVGPatternElement#preserveAspectRatio","TRUE","TRUE","TRUE",
"SVGPatternElement#viewBox","TRUE","TRUE","TRUE",
"SVGPatternElement#width","TRUE","TRUE","TRUE",
"SVGPatternElement#x","TRUE","TRUE","TRUE",
"SVGPatternElement#y","TRUE","TRUE","TRUE",
"SVGPoint#matrixTransform","TRUE","TRUE","TRUE",
"SVGPoint#x","TRUE","TRUE","TRUE",
"SVGPoint#y","TRUE","TRUE","TRUE",
"SVGPointList#appendItem","TRUE","TRUE","TRUE",
"SVGPointList#clear","TRUE","TRUE","TRUE",
"SVGPointList#getItem","TRUE","TRUE","TRUE",
"SVGPointList#initialize","TRUE","TRUE","TRUE",
"SVGPointList#insertItemBefore","TRUE","TRUE","TRUE",
"SVGPointList#length","TRUE","TRUE","TRUE",
"SVGPointList#numberOfItems","TRUE","TRUE","TRUE",
"SVGPointList#removeItem","TRUE","TRUE","TRUE",
"SVGPointList#replaceItem","TRUE","TRUE","TRUE",
"SVGPolygonElement#animatedPoints","TRUE","TRUE","TRUE",
"SVGPolygonElement#points","TRUE","TRUE","TRUE",
"SVGPolylineElement#animatedPoints","TRUE","TRUE","TRUE",
"SVGPolylineElement#points","TRUE","TRUE","TRUE",
"SVGPreserveAspectRatio#align","TRUE","TRUE","TRUE",
"SVGPreserveAspectRatio#meetOrSlice","TRUE","TRUE","TRUE",
"SVGRadialGradientElement#cx","TRUE","TRUE","TRUE",
"SVGRadialGradientElement#cy","TRUE","TRUE","TRUE",
"SVGRadialGradientElement#fr","TRUE","TRUE","TRUE",
"SVGRadialGradientElement#fx","TRUE","TRUE","TRUE",
"SVGRadialGradientElement#fy","TRUE","TRUE","TRUE",
"SVGRadialGradientElement#r","TRUE","TRUE","TRUE",
"SVGRect#height","TRUE","TRUE","TRUE",
"SVGRect#width","TRUE","TRUE","TRUE",
"SVGRect#x","TRUE","TRUE","TRUE",
"SVGRect#y","TRUE","TRUE","TRUE",
"SVGRectElement#height","TRUE","TRUE","TRUE",
"SVGRectElement#rx","TRUE","TRUE","TRUE",
"SVGRectElement#ry","TRUE","TRUE","TRUE",
"SVGRectElement#width","TRUE","TRUE","TRUE",
"SVGRectElement#x","TRUE","TRUE","TRUE",
"SVGRectElement#y","TRUE","TRUE","TRUE",
"SVGScriptElement#href","TRUE","TRUE","TRUE",
"SVGScriptElement#type","TRUE","TRUE","TRUE",
"SVGStopElement#offset","TRUE","TRUE","TRUE",
"SVGStringList#appendItem","TRUE","TRUE","TRUE",
"SVGStringList#clear","TRUE","TRUE","TRUE",
"SVGStringList#getItem","TRUE","TRUE","TRUE",
"SVGStringList#initialize","TRUE","TRUE","TRUE",
"SVGStringList#insertItemBefore","TRUE","TRUE","TRUE",
"SVGStringList#length","TRUE","TRUE","TRUE",
"SVGStringList#numberOfItems","TRUE","TRUE","TRUE",
"SVGStringList#removeItem","TRUE","TRUE","TRUE",
"SVGStringList#replaceItem","TRUE","TRUE","TRUE",
"SVGStyleElement#media","TRUE","TRUE","TRUE",
"SVGStyleElement#title","TRUE","TRUE","TRUE",
"SVGStyleElement#type","TRUE","TRUE","TRUE",
"SVGSVGElement#animationsPaused","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGAngle","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGLength","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGMatrix","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGNumber","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGPoint","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGRect","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGTransform","TRUE","TRUE","TRUE",
"SVGSVGElement#createSVGTransformFromMatrix","TRUE","TRUE","TRUE",
"SVGSVGElement#currentScale","TRUE","TRUE","TRUE",
"SVGSVGElement#currentTranslate","TRUE","TRUE","TRUE",
"SVGSVGElement#deselectAll","TRUE","TRUE","TRUE",
"SVGSVGElement#forceRedraw","TRUE","TRUE","TRUE",
"SVGSVGElement#getCurrentTime","TRUE","TRUE","TRUE",
"SVGSVGElement#getElementById","TRUE","TRUE","TRUE",
"SVGSVGElement#height","TRUE","TRUE","TRUE",
"SVGSVGElement#pauseAnimations","TRUE","TRUE","TRUE",
"SVGSVGElement#preserveAspectRatio","TRUE","TRUE","TRUE",
"SVGSVGElement#setCurrentTime","TRUE","TRUE","TRUE",
"SVGSVGElement#suspendRedraw","TRUE","TRUE","TRUE",
"SVGSVGElement#unpauseAnimations","TRUE","TRUE","TRUE",
"SVGSVGElement#unsuspendRedraw","TRUE","TRUE","TRUE",
"SVGSVGElement#unsuspendRedrawAll","TRUE","TRUE","TRUE",
"SVGSVGElement#viewBox","TRUE","TRUE","TRUE",
"SVGSVGElement#width","TRUE","TRUE","TRUE",
"SVGSVGElement#x","TRUE","TRUE","TRUE",
"SVGSVGElement#y","TRUE","TRUE","TRUE",
"SVGSVGElement#zoomAndPan","TRUE","TRUE","TRUE",
"SVGSymbolElement#preserveAspectRatio","TRUE","TRUE","TRUE",
"SVGSymbolElement#viewBox","TRUE","TRUE","TRUE",
"SVGTextContentElement#getCharNumAtPosition","TRUE","TRUE","TRUE",
"SVGTextContentElement#getComputedTextLength","TRUE","TRUE","TRUE",
"SVGTextContentElement#getEndPositionOfChar","TRUE","TRUE","TRUE",
"SVGTextContentElement#getExtentOfChar","TRUE","TRUE","TRUE",
"SVGTextContentElement#getNumberOfChars","TRUE","TRUE","TRUE",
"SVGTextContentElement#getRotationOfChar","TRUE","TRUE","TRUE",
"SVGTextContentElement#getStartPositionOfChar","TRUE","TRUE","TRUE",
"SVGTextContentElement#getSubStringLength","TRUE","TRUE","TRUE",
"SVGTextContentElement#lengthAdjust","TRUE","TRUE","TRUE",
"SVGTextContentElement#selectSubString","TRUE","TRUE","TRUE",
"SVGTextContentElement#textLength","TRUE","TRUE","TRUE",
"SVGTextPathElement#href","TRUE","TRUE","TRUE",
"SVGTextPathElement#method","TRUE","TRUE","TRUE",
"SVGTextPathElement#spacing","TRUE","TRUE","TRUE",
"SVGTextPathElement#startOffset","TRUE","TRUE","TRUE",
"SVGTextPositioningElement#dx","TRUE","TRUE","TRUE",
"SVGTextPositioningElement#dy","TRUE","TRUE","TRUE",
"SVGTextPositioningElement#rotate","TRUE","TRUE","TRUE",
"SVGTextPositioningElement#x","TRUE","TRUE","TRUE",
"SVGTextPositioningElement#y","TRUE","TRUE","TRUE",
"SVGTransform#angle","TRUE","TRUE","TRUE",
"SVGTransform#matrix","TRUE","TRUE","TRUE",
"SVGTransform#setMatrix","TRUE","TRUE","TRUE",
"SVGTransform#setRotate","TRUE","TRUE","TRUE",
"SVGTransform#setScale","TRUE","TRUE","TRUE",
"SVGTransform#setSkewX","TRUE","TRUE","TRUE",
"SVGTransform#setSkewY","TRUE","TRUE","TRUE",
"SVGTransform#setTranslate","TRUE","TRUE","TRUE",
"SVGTransform#type","TRUE","TRUE","TRUE",
"SVGTransformList#appendItem","TRUE","TRUE","TRUE",
"SVGTransformList#clear","TRUE","TRUE","TRUE",
"SVGTransformList#consolidate","TRUE","TRUE","TRUE",
"SVGTransformList#createSVGTransformFromMatrix","TRUE","TRUE","TRUE",
"SVGTransformList#getItem","TRUE","TRUE","TRUE",
"SVGTransformList#initialize","TRUE","TRUE","TRUE",
"SVGTransformList#insertItemBefore","TRUE","TRUE","TRUE",
"SVGTransformList#length","TRUE","TRUE","TRUE",
"SVGTransformList#numberOfItems","TRUE","TRUE","TRUE",
"SVGTransformList#removeItem","TRUE","TRUE","TRUE",
"SVGTransformList#replaceItem","TRUE","TRUE","TRUE",
"SVGUseElement#height","TRUE","TRUE","TRUE",
"SVGUseElement#href","TRUE","TRUE","TRUE",
"SVGUseElement#width","TRUE","TRUE","TRUE",
"SVGUseElement#x","TRUE","TRUE","TRUE",
"SVGUseElement#y","TRUE","TRUE","TRUE",
